Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Return_1D,Return_5D,Return_10D,SMA_5,SMA_20,Volatility_5D,Volatility_20D,Daily_Range,Volume_Change,Next_Close,Direction
2016-08-26,RELIANCE,EQ,1012.7,1017.9,1030.8,1014.6,1026.6,1027.9,1024.82,2203465,225815195470000.0,79842.0,1221216.0,0.5542,0.015009380863039379,0.012809143758005792,0.013608125431417095,1016.68,1015.4225,0.009489063042251963,0.012861904807312717,0.015760287965755355,-0.3556695981460769,1057.45,1
2016-08-29,RELIANCE,EQ,1027.9,1027.25,1059.75,1026.1,1059.3,1057.45,1046.1,3701495,387213305460000.0,90569.0,1772992.0,0.479,0.028747932678276023,0.045065968275930235,0.020901718478470777,1025.8,1017.55,0.014245935210221406,0.014054817121031073,0.03182183554778012,0.6798519604350421,1066.4,1
2016-08-30,RELIANCE,EQ,1057.45,1062.0,1068.5,1053.0,1064.75,1066.4,1062.92,4153522,441485572120000.0,118180.0,2695150.0,0.6489,0.008463757151638385,0.055371369191944186,0.04049175529319937,1036.9900000000002,1020.3949999999999,0.013097092196166817,0.014007126117192443,0.01453488372093023,0.12212011633137432,1060.0,0
2016-08-31,RELIANCE,EQ,1066.4,1064.9,1074.0,1047.0,1047.9,1060.0,1063.92,5324960,566532490665000.0,210357.0,3748267.0,0.7039,-0.006001500375093838,0.03870651641352274,0.04608704233691907,1044.89,1022.7549999999999,0.015167176890732615,0.014144842144458214,0.02547169811320755,0.2820348610167467,1029.2,0
2016-09-01,RELIANCE,EQ,1060.0,1053.0,1072.75,1025.7,1028.05,1029.2,1050.52,9742454,1023462698890000.0,193607.0,3773071.0,0.3873,-0.029056603773584877,0.016293077910536136,0.010952310790236286,1048.19,1024.5175,0.0220496659712552,0.015119697633430056,0.04571511853867077,0.829582569634326,1013.35,0
2016-09-02,RELIANCE,EQ,1029.2,1031.1,1032.55,1002.3,1013.0,1013.35,1013.84,6428814,651781969765000.0,133004.0,3431902.0,0.5338,-0.015400310921103832,-0.014155073450724864,-0.0015272440634545026,1045.2800000000002,1025.535,0.02225116557932686,0.015598323826696217,0.029851482705876547,-0.34012375116166826,1019.9,1
2016-09-06,RELIANCE,EQ,1013.35,1019.9,1025.0,1015.0,1021.7,1019.9,1019.3,2631091,268186144630000.03,73178.0,1244935.0,0.4732,0.0064637094784625315,-0.03550995318927619,0.00795572466274641,1037.77,1025.7175,0.01563968407619864,0.014761923550649153,0.009804882831650163,-0.5907346207247557,1017.65,0
2016-09-07,RELIANCE,EQ,1019.9,1022.0,1027.05,1013.05,1017.0,1017.65,1019.15,2954995,301159062815000.0,87614.0,1549467.0,0.5244,-0.00220609863712129,-0.045714553638409705,0.0071255381265771245,1028.02,1025.1375,0.013575873408566702,0.014471100452733074,0.013757185672873777,0.12310634637874562,1033.4,1
2016-09-08,RELIANCE,EQ,1017.65,1023.05,1035.95,1020.2,1034.0,1033.4,1030.87,2790196,287633314530000.0,90566.0,1624638.0,0.5822999999999999,0.015476833881983065,-0.025094339622641404,0.012640862322391033,1022.7,1025.2725,0.017645073628734964,0.014902547519194943,0.015240952196632475,-0.055769637512076975,1044.55,1
2016-09-09,RELIANCE,EQ,1033.4,1035.0,1049.9,1030.0,1041.5,1044.55,1042.48,3490441,363870784610000.0,69385.0,1393681.0,0.3993,0.010789626475711023,0.014914496696463164,0.03145057766367132,1025.77,1027.3175,0.012186250339955969,0.013690557860527797,0.01905126609544789,0.2509662403644761,1046.5,1
2016-09-12,RELIANCE,EQ,1044.55,1030.4,1056.0,1029.15,1046.95,1046.5,1046.99,7699800,806159546855000.0,101157.0,3561932.0,0.4626,0.0018668326073429942,0.03271327774214239,0.018095145442163618,1032.4,1028.9375000000002,0.007004387411107685,0.013549728455966237,0.02565695174390818,1.2059676699878326,1044.75,0
2016-09-14,RELIANCE,EQ,1046.5,1048.0,1059.0,1040.9,1043.0,1044.75,1049.2,4252754,446199159945000.0,95815.0,2122901.0,0.4992,-0.0016722408026755842,0.02436513383665062,-0.01201002411461538,1037.3700000000001,1029.385,0.00789677460860128,0.012738752155120079,0.017324718832256433,-0.44767993973869447,1065.0,1
2016-09-15,RELIANCE,EQ,1044.75,1047.0,1070.2,1047.0,1064.8,1065.0,1055.37,7170885,756797004120000.0,64639.0,3435092.0,0.479,0.01938262742282837,0.04652876725789823,-0.0013128282070518082,1046.8400000000001,1031.39,0.008910492887771036,0.013125152383017362,0.02178403755868549,0.6861744178007945,1075.55,1
2016-09-16,RELIANCE,EQ,1065.0,1067.0,1093.85,1059.1,1072.9,1075.55,1080.3,8988926,971071135305000.0,151282.0,5125328.0,0.5702,0.00990610328638497,0.040787691116701996,0.014669811320754622,1055.27,1034.5025,0.00824822006314634,0.012846500823623892,0.03230905118311562,0.2535309100620078,1082.4,1
2016-09-19,RELIANCE,EQ,1075.55,1072.55,1088.0,1071.0,1083.0,1082.4,1080.96,3812324,412098436925000.0,81518.0,2274111.0,0.5965,0.006368834549765445,0.03623569958355288,0.05169063350174907,1062.84,1037.7199999999998,0.008117653628322374,0.012863174423795464,0.015705838876570583,-0.5758865964632482,1074.2,0
2016-09-20,RELIANCE,EQ,1082.4,1084.0,1084.75,1069.05,1073.55,1074.2,1076.13,2635854,283652444320000.0,65326.0,1612838.0,0.6119,-0.007575757575757569,0.02646918299092227,0.06004835446785406,1068.3799999999999,1040.685,0.010429221318489444,0.013015766876338637,0.014615527834667701,-0.30859654111245527,1072.25,0
2016-09-21,RELIANCE,EQ,1074.2,1074.0,1084.9,1069.0,1070.0,1072.25,1075.51,2501476,269036039795000.0,66182.0,1540167.0,0.6157,-0.0018153044125861495,0.026322086623594254,0.05132856162368871,1073.8799999999999,1043.705,0.010453238443165667,0.012989932227845606,0.014828631382606754,-0.050980820637258395,1088.95,1
2016-09-22,RELIANCE,EQ,1072.25,1083.0,1095.8,1079.0,1086.95,1088.95,1090.17,4288544,467525107325000.0,82688.0,2666890.0,0.6219,0.015574726043366738,0.022488262910798085,0.07006338131970713,1078.67,1047.63,0.009234103913543353,0.013240928794035694,0.015427705587951654,0.7144054150429586,1102.8,1
2016-09-23,RELIANCE,EQ,1088.95,1089.0,1109.45,1089.0,1101.6,1102.8,1100.28,7105725,781831031315000.0,81712.0,4870535.0,0.6854000000000001,0.012718673951972015,0.025335874668774183,0.06715695761563767,1084.1200000000001,1051.7450000000001,0.00971930826271914,0.013322581973804218,0.018543706927820137,0.6569084985486915,1107.2,1
2016-09-26,RELIANCE,EQ,1102.8,1103.4,1129.55,1100.25,1106.3,1107.2,1118.64,8734943,977121752235000.0,119368.0,4166235.0,0.477,0.0039898440333696605,0.02291204730229124,0.05997798094873397,1089.08,1056.47,0.009697069751685881,0.013039817382125871,0.026463150289017297,0.22928244478923676,1110.5,1
2016-09-27,RELIANCE,EQ,1107.2,1117.0,1125.95,1106.6,1110.9,1110.5,1115.34,4428693,493949879035000.06,99600.0,2419363.0,0.5463,0.002980491329479751,0.03379258983429523,0.061156235069278475,1096.3400000000001,1060.6,0.007222789730498866,0.012807414133479003,0.017424583520936638,-0.4929911963936112,1090.65,0
2016-09-28,RELIANCE,EQ,1110.5,1107.9,1108.0,1086.3,1089.0,1090.65,1092.6,5673488,619886598330000.0,123527.0,3869711.0,0.6820999999999999,-0.017874831157136395,0.017160177197482085,0.043933955491744614,1100.02,1062.26,0.013116532825328191,0.012288803441440795,0.019896392059780905,0.2810750259726742,1072.45,0
2016-09-29,RELIANCE,EQ,1090.65,1095.0,1110.75,1067.4,1074.55,1072.45,1085.03,4859746,527298998565000.0,96086.0,2515785.0,0.5177,-0.016687296566267884,-0.01515221084530971,0.006995305164319232,1096.7199999999998,1062.5625,0.013604230742859196,0.012826614295234863,0.04042146487015703,-0.14342887479448274,1083.7,1
2016-09-30,RELIANCE,EQ,1072.45,1068.0,1094.55,1066.3,1084.5,1083.7,1082.8,2560105,277208200215000.0,97669.0,1458364.0,0.5697,0.010489999533777716,-0.01731955023576348,0.007577518478917744,1092.9,1063.7475,0.012983869475266705,0.012925742589653995,0.026068100027682936,-0.4732018916214963,1090.7,1
2016-10-03,RELIANCE,EQ,1083.7,1087.0,1107.95,1076.25,1090.0,1090.7,1093.31,4143109,452968773275000.0,108886.0,2777662.0,0.6704000000000001,0.006459352219248871,-0.014902456647398865,0.007668144863266724,1089.6,1066.8225,0.013377232100665479,0.010820414706939995,0.029063903914917068,0.6183355760798874,1096.35,1
2016-10-04,RELIANCE,EQ,1090.7,1093.05,1108.3,1092.0,1095.0,1096.35,1100.57,2997544,329900403640000.0,74385.0,1798026.0,0.5998,0.005180159530576489,-0.01274200810445758,0.020619996276298513,1086.77,1070.9724999999999,0.013653377231952786,0.009923716167190235,0.014867514935923707,-0.27649888043013104,1089.4,0
2016-10-05,RELIANCE,EQ,1096.35,1104.0,1106.5,1085.8,1090.0,1089.4,1095.21,2466397,270122531205000.03,51226.0,1493361.0,0.6055,-0.006339216491083932,-0.0011461055333975567,0.015994404290044395,1086.52,1074.4475,0.011147735017125068,0.010165787016548125,0.019001285111070354,-0.17719406287280526,1110.8,1
2016-10-06,RELIANCE,EQ,1089.4,1092.0,1126.25,1092.0,1112.0,1110.8,1114.15,4825630,537647509530000.0,96062.0,2636451.0,0.5463,0.01964384064622715,0.03575924285514476,0.0200652004224251,1094.19,1079.105,0.009401435053624486,0.010697368383795543,0.03083363341735686,0.956550385035337,1109.0,0
2016-10-07,RELIANCE,EQ,1110.8,1114.0,1123.05,1106.5,1106.95,1109.0,1114.12,3492838,389144781830000.0,74933.0,2314405.0,0.6626000000000001,-0.0016204537270435582,0.023345944449570943,0.005622052956111734,1099.25,1082.885,0.00985457336879457,0.010449502316960086,0.014923354373309246,-0.2761902590957036,1096.35,0
2016-10-10,RELIANCE,EQ,1109.0,1114.0,1122.0,1094.0,1096.0,1096.35,1105.74,2640973,292022266760000.0,66148.0,1756054.0,0.6648999999999999,-0.01140667267808848,0.005180159530576489,-0.009799494219653315,1100.3799999999999,1085.475,0.01203828311144757,0.010816668951109287,0.025539289460482513,-0.2438890667130854,1057.15,0
2016-10-13,RELIANCE,EQ,1096.35,1089.0,1089.05,1052.0,1058.5,1057.15,1067.72,5014667,535427674125000.0,126457.0,3223106.0,0.6426999999999999,-0.03575500524467534,-0.03575500524467534,-0.04804142278253032,1092.5400000000002,1086.0075,0.01990913035118354,0.013791037868683844,0.03504706049283446,0.8987952546277451,1077.65,1
2016-10-14,RELIANCE,EQ,1057.15,1063.0,1082.0,1061.65,1078.95,1077.65,1073.32,3489473,374532297080000.0,93233.0,1742763.0,0.4994,0.019391760866480645,-0.010785753625849104,-0.011919497547334124,1090.19,1087.6525,0.023206035566247223,0.01439947764538511,0.018883682086020422,-0.3041466163156995,1060.65,0
2016-10-17,RELIANCE,EQ,1077.65,1080.0,1080.8,1058.75,1060.4,1060.65,1068.55,2246237,240021776150000.0,59134.0,1069777.0,0.4763,-0.015775066116085923,-0.04514764133957494,-0.011002843955429165,1080.1599999999999,1087.435,0.020174663654692924,0.014266227339523027,0.020789138735680907,-0.3562818798139432,1081.1,1
2016-10-18,RELIANCE,EQ,1060.65,1066.0,1082.75,1062.05,1079.55,1081.1,1076.71,2531133,272529200290000.0,73109.0,1439506.0,0.5687,0.019280629802479465,-0.025157799819657378,-0.002399187967149663,1074.58,1087.7125,0.023913472138053858,0.014758064568227085,0.019147164924613862,0.12683256486292405,1087.35,1
2016-10-19,RELIANCE,EQ,1081.1,1084.45,1094.7,1081.4,1087.0,1087.35,1088.72,3902656,424888506950000.0,77327.0,2242617.0,0.5746,0.005781148829895555,-0.008209057326583613,-0.003071422022554393,1072.78,1087.96,0.023971141020253543,0.014746054078122182,0.012231572170874103,0.5418612929466764,1087.55,1
2016-10-20,RELIANCE,EQ,1087.35,1093.95,1098.0,1084.05,1086.1,1087.55,1089.93,2314521,252265559070000.0,50757.0,1141733.0,0.4933,0.00018393341610334346,0.02875656245565894,-0.008026633830437335,1078.8600000000001,1088.6275,0.014692545678847788,0.014628656028080014,0.012826996459932918,-0.40693696805457613,1064.2,0
2016-10-21,RELIANCE,EQ,1087.55,1097.0,1097.0,1058.4,1065.0,1064.2,1069.05,9968242,1065653735495000.0,172822.0,5585752.0,0.5604,-0.02147027722863304,-0.012480861133020937,-0.023131999265650904,1076.17,1088.225,0.016478967533399082,0.015445353766987528,0.036271377560608824,3.306827200962964,1063.3,0
2016-10-24,RELIANCE,EQ,1064.2,1070.0,1074.0,1060.65,1063.3,1063.3,1067.37,2403099,256500175925000.0,58047.0,1464989.0,0.6096,-0.0008457056944184416,0.0024984679206145888,-0.04276197335253873,1076.7,1086.9424999999999,0.014706882391600227,0.014988862504679012,0.01255525251575276,-0.7589244924029733,1060.85,0
2016-10-25,RELIANCE,EQ,1063.3,1065.0,1065.25,1054.2,1063.5,1060.85,1059.75,1750711,185531552765000.0,69996.0,863955.0,0.4935,-0.0023041474654378336,-0.0187309222088613,-0.04341749323715072,1072.65,1084.845,0.010378468901933629,0.014632970439794361,0.01041617570815851,-0.27147778764004316,1054.05,0
2016-10-26,RELIANCE,EQ,1060.85,1056.05,1059.45,1052.1,1054.5,1054.05,1054.67,2502055,263883550370000.0,66935.0,1702307.0,0.6804000000000001,-0.006409954281943686,-0.030624913781211127,-0.038582569434943204,1065.9899999999998,1082.1875,0.008913773806524774,0.014599835705036278,0.006973103742706832,0.42916506493647444,1048.7,0
2016-10-27,RELIANCE,EQ,1054.05,1051.1,1053.9,1043.4,1050.5,1048.7,1048.69,2935574,307851415830000.0,58825.0,1689252.0,0.5754,-0.005075660547412264,-0.03572249551744744,-0.007993189235207865,1058.22,1079.0975,0.008263201472195137,0.01455595458426053,0.010012396300181177,0.17326517602530722,1054.95,1
2016-10-28,RELIANCE,EQ,1048.7,1050.0,1058.0,1043.8,1056.0,1054.95,1052.58,1857917,195559920750000.0,33745.0,844896.0,0.4548,0.005959759702488743,-0.008691975192632984,-0.02106435299030296,1056.37,1077.3125,0.004830613584456189,0.014225072833101173,0.013460353571259343,-0.3671026518152838,1051.2,0
2016-10-30,RELIANCE,EQ,1054.95,1058.75,1058.75,1046.3,1049.55,1051.2,1052.55,362170,38120236020000.0,9214.0,125224.0,0.3458,-0.0035546708374804004,-0.011379667074202904,-0.008909630886720477,1053.95,1076.25,0.004857756737561184,0.013786678680861099,0.011843607305936116,-0.8050666418359916,1051.0,0
2016-11-01,RELIANCE,EQ,1051.2,1051.3,1055.95,1047.4,1052.0,1051.0,1051.07,2337011,245635591570000.0,74188.0,1567083.0,0.6706000000000001,-0.00019025875190259445,-0.009285007305462556,-0.02784201276477649,1051.98,1074.615,0.004945982533962217,0.013526284361736774,0.008135109419600337,5.4528011707209325,1023.75,0
2016-11-02,RELIANCE,EQ,1051.0,1041.0,1042.85,1021.0,1026.4,1023.75,1029.71,1609225,165702721545000.0,62676.0,854648.0,0.5311,-0.025927687916270203,-0.0287462644087092,-0.05849082632087177,1045.92,1071.2675,0.012046183957779375,0.014438312871050855,0.021343101343101255,-0.31141744732908827,1023.95,1
2016-11-03,RELIANCE,EQ,1023.75,1023.85,1034.75,1020.6,1021.9,1023.95,1027.98,1671371,171813332485000.0,63170.0,940280.0,0.5626,0.00019536019536015026,-0.023600648421855608,-0.0584800698818444,1040.97,1067.6475,0.01234766421645913,0.014331159889287029,0.013819034132525979,0.03861858969379672,1005.55,0
2016-11-04,RELIANCE,EQ,1023.95,1020.25,1026.9,1000.0,1006.55,1005.55,1010.83,2636911,266548045745000.0,71344.0,1383790.0,0.5247999999999999,-0.017969627423214063,-0.046826863832409193,-0.055111821086262114,1031.09,1063.455,0.011807002000837168,0.014691890597587052,0.026751529013972545,0.5776934026018161,1001.15,0
2016-11-07,RELIANCE,EQ,1005.55,1014.0,1016.55,999.05,1000.0,1001.15,1005.0,2172921,218378637345000.0,72315.0,1263004.0,0.5811999999999999,-0.004375714782954621,-0.04761225266362257,-0.05845010815386065,1021.0800000000002,1057.9725,0.011709132829560029,0.01360836334042339,0.01747989811716526,-0.17595967402767865,1003.5,1
2016-11-08,RELIANCE,EQ,1001.15,1005.7,1005.7,998.3,1003.9,1003.5,1001.7,3070346,307556414420000.0,71607.0,2139904.0,0.6970000000000001,0.0023473006043051026,-0.045195052331113206,-0.054060423245510636,1011.5800000000002,1052.6975,0.012263707028543696,0.01369034826688515,0.00737419033383168,0.4130039702317756,1004.6,1
2016-11-09,RELIANCE,EQ,1003.5,950.0,1009.0,930.0,1003.0,1004.6,981.42,4946573,485467503395000.0,83043.0,2272901.0,0.4595,0.001096163428002006,-0.01870573870573866,-0.046914283003652524,1007.75,1048.11,0.008348909908015704,0.013662836437023346,0.07863826398566594,0.6110799890305523,1010.4,1
2016-11-10,RELIANCE,EQ,1004.6,1018.6,1028.95,1007.0,1008.05,1010.4,1018.04,2231907,227217538020000.0,67470.0,1128033.0,0.5054,0.005773442166036258,-0.013233068020899519,-0.036521407456851396,1005.04,1045.7725,0.009322382367466114,0.01163071490486235,0.021724069675376136,-0.5487973188710649,1001.75,0
2016-11-11,RELIANCE,EQ,1010.4,997.85,1017.5,995.1,998.0,1001.75,1003.74,3377392,339002572725000.0,96461.0,1906464.0,0.5645,-0.008560965954077626,-0.003779026403460728,-0.050428930281055995,1004.28,1041.9775,0.005694596171751333,0.01052739927232689,0.0223608684801597,0.5132315100942826,985.4,0
2016-11-15,RELIANCE,EQ,1001.75,996.5,1000.0,979.55,982.85,985.4,988.79,3311592,327448201630000.0,95636.0,1881764.0,0.5682,-0.01632143748440229,-0.015731908305448683,-0.06259512937595135,1001.1299999999999,1038.2150000000001,0.009091781009521372,0.01056133219449198,0.020752993708138875,-0.019482488263133257,986.55,1
2016-11-16,RELIANCE,EQ,985.4,995.0,996.8,980.7,982.05,986.55,990.58,3783226,374760286845000.0,79760.0,3035821.0,0.8024,0.0011670387659832304,-0.016890881913303457,-0.06132254995242625,997.74,1033.4875,0.008927761869933621,0.009180602744265718,0.01631949723784898,0.14241911443197108,977.75,0
2016-11-17,RELIANCE,EQ,986.55,986.0,998.15,974.4,977.05,977.75,987.21,2886635,284970934365000.0,78724.0,2017146.0,0.6988,-0.00891997364553232,-0.026727055544495393,-0.044932844932844884,992.3699999999999,1028.0075000000002,0.008798120685846327,0.008896113653190447,0.02429046279723856,-0.23699112873510597,987.5,1
2016-11-18,RELIANCE,EQ,977.75,985.0,992.7,982.0,986.4,987.5,987.8,4151928,410125745320000.0,123195.0,2929574.0,0.7056,0.009971874200971564,-0.022664291369754563,-0.03559744128131259,987.79,1023.0050000000001,0.010214195059638375,0.009462564285301902,0.01083544303797473,0.4383280186099039,991.5,1
2016-11-21,RELIANCE,EQ,987.5,987.55,993.55,983.2,993.0,991.5,988.95,3024712,299128579220000.0,89103.0,2172681.0,0.7183,0.0040506329113925155,-0.010232093835787381,-0.013972452886479969,985.74,1019.3700000000001,0.010523249663615813,0.008788866890409853,0.010438729198184477,-0.27149218387216734,1001.45,1
2016-11-22,RELIANCE,EQ,991.5,997.7,1007.8,993.3,1001.3,1001.45,1000.64,4033660,403624579160000.0,100268.0,2679071.0,0.6642,0.010035300050428742,0.016287801907854726,0.00029965539629439597,988.95,1016.2775000000001,0.007815230106156215,0.009284292373577687,0.014479005442108941,0.3335682868319363,1009.0,1
2016-11-23,RELIANCE,EQ,1001.45,1005.0,1010.5,999.55,1007.0,1009.0,1005.35,2996248,301228858500000.0,68315.0,2246046.0,0.7495999999999999,0.007539068350891132,0.022756069129795886,0.00548081714001003,993.4399999999999,1013.6850000000001,0.007907405625959207,0.00957665917152218,0.010852329038652176,-0.2571887566131008,987.35,0
2016-11-24,RELIANCE,EQ,1009.0,1005.55,1005.55,982.2,992.4,987.35,989.73,4323375,427898868575000.0,98362.0,2749446.0,0.6359,-0.021456888007928665,0.009818460751725988,-0.017171013338642238,995.36,1010.35,0.013353135160195406,0.01045426089200881,0.02364916189800973,0.44292962398306157,993.7,1
2016-11-25,RELIANCE,EQ,987.35,990.0,995.9,984.35,993.0,993.7,989.79,2389829,236542243390000.0,90829.0,1700942.0,0.7117,0.006431356661771526,0.006278481012658377,-0.01652810768012658,996.6,1007.6,0.012913193025082714,0.010660832989391989,0.011623226325852826,-0.4472306936132072,986.65,0
2016-11-28,RELIANCE,EQ,993.7,993.0,1000.6,984.1,986.5,986.65,991.92,1900161,188480109890000.0,85702.0,1267547.0,0.6670999999999999,-0.0070946965885076985,-0.004891578416540643,-0.015073621162964845,995.6299999999999,1004.1849999999998,0.013280690325627066,0.010505384429532224,0.01672325546039629,-0.20489666833903175,997.7,1
2016-11-29,RELIANCE,EQ,986.65,989.0,1004.3,988.05,997.95,997.7,999.9,2259609,225938757645000.0,83165.0,1615394.0,0.7149,0.0111995135052958,-0.003744570372959166,0.012482240714430715,994.8799999999999,1001.51,0.013528439114448393,0.010992432906803955,0.01628746116066954,0.18916712846964012,990.05,0
2016-11-30,RELIANCE,EQ,997.7,999.95,999.95,986.65,988.15,990.05,990.16,6308004,624595346085000.0,103344.0,4820747.0,0.7642,-0.007667635561792174,-0.018780971258671952,0.0035477167908366525,991.0899999999999,998.4625,0.012915218716340384,0.011035008103585797,0.013433664966415907,1.7916351899819838,997.75,1
2016-12-01,RELIANCE,EQ,990.05,1000.0,1015.0,995.0,996.5,997.75,1004.55,2886513,289964914445000.0,64770.0,818598.0,0.2836,0.00777738498055669,0.010533245556286985,0.020455126566095716,993.1700000000001,997.1625,0.008856345012199212,0.009846801766675779,0.020045101478326235,-0.5424046972703251,994.75,0
2016-12-02,RELIANCE,EQ,997.75,995.9,1005.0,991.8,995.6,994.75,999.59,2853045,285186703995000.0,115352.0,1868329.0,0.6548999999999999,-0.0030067652217489194,0.001056656938713818,0.0073417721518986845,993.3799999999999,995.7025,0.008714830105560269,0.009848282560049491,0.013269665745162147,-0.011594612600047238,993.85,0
2016-12-05,RELIANCE,EQ,994.75,995.0,999.7,986.5,993.05,993.85,993.15,911410,90517018175000.0,33770.0,418584.0,0.4593,-0.0009047499371701573,0.0072974205645366386,0.0023701462430660847,994.82,995.1175000000001,0.007804218893453019,0.009043435261999784,0.013281682346430594,-0.6805483264371925,1005.2,1
2016-12-06,RELIANCE,EQ,993.85,996.0,1006.55,994.6,1003.25,1005.2,1000.6,1537535,153846438205000.0,77584.0,1007905.0,0.6555,0.011420234441817279,0.00751728976646282,0.003744570372959277,996.32,995.32,0.007873263354959149,0.009375047407001125,0.011888181456426514,0.6869850012617813,999.15,0
2016-12-07,RELIANCE,EQ,1005.2,1004.0,1007.6,996.35,1001.85,999.15,1002.8,1127113,113027044875000.0,47622.0,666754.0,0.5916,-0.00601870274572236,0.00919145497702134,-0.009762140733399427,998.14,995.1025,0.007413105252735608,0.009462484525190079,0.011259570635039785,-0.2669350616408732,1020.05,1
2016-12-08,RELIANCE,EQ,999.15,1005.05,1021.8,1004.35,1019.55,1020.05,1017.09,2000230,203442337420000.0,63936.0,1242726.0,0.6213000000000001,0.020917780113096196,0.02235028814833373,0.03311895477794091,1002.6,995.875,0.011331784962118563,0.01057518978218416,0.0171070045586,0.7746490369643506,1028.95,1
2016-12-09,RELIANCE,EQ,1020.05,1022.0,1031.85,1020.3,1028.95,1028.95,1027.97,1883333,193601772225000.0,61243.0,1178522.0,0.6258,0.008725062496936609,0.03438049761246553,0.03547348294253805,1009.4399999999999,996.8025,0.010583507924133682,0.010668191991833591,0.011225035230088882,-0.05844177919539251,1027.2,0
2016-12-12,RELIANCE,EQ,1028.95,1020.5,1041.7,1020.5,1024.9,1027.2,1034.34,2062700,213353020815000.0,72075.0,1225688.0,0.5942000000000001,-0.0017007629136498448,0.033556371685868,0.041098667207216444,1016.11,998.075,0.010733826068003749,0.010453950647900527,0.02063862928348914,0.0952391319007313,1039.8,1
2016-12-13,RELIANCE,EQ,1027.2,1028.0,1041.0,1027.55,1039.0,1039.8,1037.64,2369453,245863517375000.0,84958.0,1821332.0,0.7687,0.012266355140186924,0.03442101074413051,0.04219705322241141,1023.03,1000.7949999999998,0.010833668930716387,0.009853903238249041,0.012935179842277406,0.14871430649149175,1059.5,1
2016-12-14,RELIANCE,EQ,1039.8,1039.8,1064.45,1038.2,1056.35,1059.5,1056.76,5517829,583099801335000.0,117128.0,3927832.0,0.7118000000000001,0.018945951144450968,0.06040134113996909,0.0701479723246301,1035.1,1004.4424999999999,0.009029633048448088,0.010486494688211745,0.024775837659273242,1.3287353663482668,1052.95,0
2016-12-15,RELIANCE,EQ,1059.5,1052.4,1067.6,1048.65,1051.0,1052.95,1059.31,4418967,468104911120000.0,75838.0,2801638.0,0.634,-0.006182161396885322,0.03225332091564148,0.05532448008018043,1041.68,1008.2025,0.010261012142141831,0.01033082073839204,0.017997055890592924,-0.19914752704369776,1057.15,1
2016-12-16,RELIANCE,EQ,1052.95,1052.0,1062.0,1052.0,1055.85,1057.15,1057.34,3415537,361139994750000.0,77749.0,2550641.0,0.7468000000000001,0.003988793389999579,0.027406579522814667,0.06272932897713002,1047.3200000000002,1011.6850000000001,0.01021247005971134,0.010227659086696697,0.009459395544624698,-0.22707343141507963,1062.55,1
2016-12-19,RELIANCE,EQ,1057.15,1055.0,1066.95,1054.35,1060.55,1062.55,1063.71,3430950,364952169985000.0,55483.0,2065450.0,0.6020000000000001,0.005108073594097151,0.034413940809968846,0.06912511948483169,1054.3899999999999,1015.2375,0.009443303889804262,0.010233586876769096,0.011858265493388675,0.004512613975488966,1057.9,0
2016-12-20,RELIANCE,EQ,1062.55,1054.7,1061.0,1053.15,1060.0,1057.9,1058.65,2671719,282840295870000.0,47616.0,1896610.0,0.7099,-0.004376264646369421,0.01740719369109467,0.05242737763629135,1058.0099999999998,1018.0599999999998,0.009964712386622835,0.010257744788136866,0.007420361092730796,-0.2212888558562497,1063.25,1
2016-12-21,RELIANCE,EQ,1057.9,1060.1,1067.3,1057.2,1063.0,1063.25,1061.12,4655758,494030265290000.0,89738.0,3720215.0,0.7991,0.005057188770205112,0.0035394053798962766,0.06415453135164895,1058.7599999999998,1020.7724999999998,0.0055308938698161855,0.010212250843955864,0.009499177051492978,0.7426076619584618,1053.35,0
2016-12-22,RELIANCE,EQ,1063.25,1058.0,1062.65,1050.95,1052.0,1053.35,1058.51,6604416,699084684125000.0,71577.0,4816707.0,0.7293000000000001,-0.009311074535621966,0.0003798850847618329,0.03264545855595302,1058.84,1024.0725,0.006583735322737933,0.008989875466123827,0.011107419186405322,0.41854795717475013,1057.3,1
2016-12-23,RELIANCE,EQ,1053.35,1052.0,1068.95,1052.0,1059.9,1057.3,1059.91,2346414,248699008035000.0,67543.0,1174874.0,0.5007,0.0037499406654959433,0.00014189093316918644,0.027552359201127308,1058.8700000000001,1027.2525,0.006549180215325633,0.008960330460695004,0.01603140073772822,-0.6447204415954416,1047.45,0
2016-12-26,RELIANCE,EQ,1057.3,1054.35,1066.0,1044.65,1044.95,1047.45,1056.49,3502299,370013071995000.0,45499.0,2051673.0,0.5858,-0.009316182729594114,-0.014211095948425845,0.01971378504672905,1055.85,1030.2925,0.006927639628698986,0.009106517054127489,0.020382834502840144,0.49261767105037735,1064.7,1
2016-12-27,RELIANCE,EQ,1047.45,1047.85,1067.1,1047.0,1064.85,1064.7,1056.43,3987142,421215535905000.0,35254.0,2006497.0,0.5032,0.016468566518688332,0.006427828717270101,0.023946912867859327,1057.21,1033.6425000000002,0.010902957381956213,0.009425811291579317,0.018878557340095716,0.13843563899027478,1049.7,0
